2016/01/04 {'chg': -0.052100840336134435, 'volume': 5848300, 'rate': 0.02103019225625924, 'vol_chg': 0, 'relation': (False, False), 'RSI': 0.0, 'price': {'opening': 17.84, 'closing': 16.92, 'highest': 17.84, 'lowest': 16.8, 'avg': 17.35}, 'KDJ': {'RSV': 50, 'K': 49.99999999999999, 'D': 49.99999999999999, 'J': 49.999999999999986}}
2017/01/26 {'chg': -0.012929292929292941, 'volume': 9844887, 'rate': -0.016234048046441928, 'vol_chg': 0.09201759804617007, 'relation': (False, True), 'RSI': 65.8553315980422, 'price': {'opening': 24.8, 'closing': 24.43, 'highest': 24.86, 'lowest': 24.37, 'avg': 24.615000000000002}, 'KDJ': {'RSV': 65.16129032258064, 'K': 82.97304375282964, 'D': 87.6112136413553, 'J': 73.69670397577829}}
2017/02/03 {'chg': 0.015145313139582521, 'volume': 9108232, 'rate': 0.02154161336632249, 'vol_chg': -0.0748261508740527, 'relation': (False, False), 'RSI': 67.2458748208548, 'price': {'opening': 24.56, 'closing': 24.8, 'highest': 25.06, 'lowest': 24.4, 'avg': 24.705}, 'KDJ': {'RSV': 89.03225806451621, 'K': 84.99278185672516, 'D': 86.7384030464786, 'J': 81.50153947721827}}
2017/02/06 {'chg': -0.008467741935483905, 'volume': 13757502, 'rate': -0.014224412139549877, 'vol_chg': 0.5104470329697355, 'relation': (False, True), 'RSI': 58.833338182414906, 'price': {'opening': 25.05, 'closing': 24.59, 'highest': 25.1, 'lowest': 24.44, 'avg': 24.795}, 'KDJ': {'RSV': 75.48387096774195, 'K': 81.82314489373076, 'D': 85.0999836622293, 'J': 75.26946735673366}}
2017/02/07 {'chg': -0.020740138267588516, 'volume': 18108620, 'rate': -0.019460878222240522, 'vol_chg': 0.3162723872400673, 'relation': (False, True), 'RSI': 60.21972696132743, 'price': {'opening': 24.59, 'closing': 24.08, 'highest': 24.59, 'lowest': 23.93, 'avg': 24.2975}, 'KDJ': {'RSV': 0.0, 'K': 54.54876326248717, 'D': 74.91624352898192, 'J': 13.813802729497667}}
2017/02/08 {'chg': -0.005398671096345474, 'volume': 18295227, 'rate': -0.010089291262621453, 'vol_chg': 0.010304871381695568, 'relation': (False, True), 'RSI': 35.65608137946167, 'price': {'opening': 24.08, 'closing': 23.95, 'highest': 24.08, 'lowest': 23.59, 'avg': 23.925}, 'KDJ': {'RSV': 0.0, 'K': 36.36584217499144, 'D': 62.066109744318425, 'J': -15.034692963662522}}
2017/02/09 {'chg': 0.0012526096033403397, 'volume': 17701453, 'rate': -0.004184245589388636, 'vol_chg': -0.032455131603450454, 'relation': (False, False), 'RSI': 39.18030563077224, 'price': {'opening': 24.05, 'closing': 23.98, 'highest': 24.24, 'lowest': 23.74, 'avg': 24.0025}, 'KDJ': {'RSV': 2.941176470588348, 'K': 25.22428694019041, 'D': 49.78550214294242, 'J': -23.89814346531361}}
2017/02/10 {'chg': 0.04837364470391994, 'volume': 30124999, 'rate': 0.04389623454520196, 'vol_chg': 0.7018376401078488, 'relation': (True, False), 'RSI': 57.586032133218445, 'price': {'opening': 24.0, 'closing': 25.14, 'highest': 25.17, 'lowest': 23.98, 'avg': 24.5725}, 'KDJ': {'RSV': 100.0, 'K': 50.1495246267936, 'D': 49.90684297089281, 'J': 50.63488793859517}}
2017/02/13 {'chg': 0.007557677008750904, 'volume': 21473848, 'rate': 0.0008415617706739355, 'vol_chg': -0.2871751464622455, 'relation': (False, False), 'RSI': 59.281526102914796, 'price': {'opening': 25.21, 'closing': 25.33, 'highest': 25.77, 'lowest': 25.1, 'avg': 25.352500000000003}, 'KDJ': {'RSV': 99.99999999999999, 'K': 66.76634975119572, 'D': 55.52667856432711, 'J': 89.24569212493293}}
2017/02/14 {'chg': -0.02092380576391621, 'volume': 17035031, 'rate': -0.02124362077525321, 'vol_chg': -0.2067080385406472, 'relation': (False, False), 'RSI': 48.34859765249549, 'price': {'opening': 25.24, 'closing': 24.8, 'highest': 25.33, 'lowest': 24.65, 'avg': 25.005}, 'KDJ': {'RSV': 61.59420289855087, 'K': 65.0423008003141, 'D': 58.69855264298943, 'J': 77.72979711496343}}
2017/02/15 {'chg': -0.008467741935483905, 'volume': 17177029, 'rate': -0.006868666878798912, 'vol_chg': 0.008335646703548706, 'relation': (False, True), 'RSI': 48.45965057771486, 'price': {'opening': 24.97, 'closing': 24.59, 'highest': 25.09, 'lowest': 24.57, 'avg': 24.805}, 'KDJ': {'RSV': 46.37681159420298, 'K': 58.82047106494372, 'D': 58.73919211697419, 'J': 58.98302896088278}}
2017/02/16 {'chg': 0.06994713298088649, 'volume': 41636634, 'rate': 0.06440367278437852, 'vol_chg': 1.4239718056015391, 'relation': (True, False), 'RSI': 68.97430059947713, 'price': {'opening': 24.68, 'closing': 26.31, 'highest': 26.7, 'lowest': 24.68, 'avg': 25.5925}, 'KDJ': {'RSV': 100.0, 'K': 72.54698070996247, 'D': 63.34178831463694, 'J': 90.95736550061352}}
2017/02/17 {'chg': -0.004941087039148575, 'volume': 19662962, 'rate': 0.004120338282066384, 'vol_chg': -0.5277485206897369, 'relation': (False, False), 'RSI': 64.83954811082926, 'price': {'opening': 26.49, 'closing': 26.18, 'highest': 26.58, 'lowest': 25.8, 'avg': 26.262499999999996}, 'KDJ': {'RSV': 94.49152542372886, 'K': 79.86182894788459, 'D': 68.84846852571948, 'J': 101.8885497922148}}
2017/02/20 {'chg': 0.011459129106187956, 'volume': 23786014, 'rate': -0.0011202613397339849, 'vol_chg': 0.2096862110601648, 'relation': (True, False), 'RSI': 69.6217488913246, 'price': {'opening': 26.35, 'closing': 26.48, 'highest': 27.25, 'lowest': 26.3, 'avg': 26.595000000000002}, 'KDJ': {'RSV': 100.0, 'K': 86.57455263192305, 'D': 74.75716322778733, 'J': 110.20933144019452}}
2017/02/21 {'chg': 0.007552870090634414, 'volume': 15404481, 'rate': 0.0031820649356954344, 'vol_chg': -0.35237232265986224, 'relation': (False, False), 'RSI': 78.6246452491512, 'price': {'opening': 26.38, 'closing': 26.68, 'highest': 26.89, 'lowest': 26.38, 'avg': 26.582499999999996}, 'KDJ': {'RSV': 100.0, 'K': 91.04970175461537, 'D': 80.18800940339668, 'J': 112.77308645705273}}
2017/02/22 {'chg': 0.025487256371814083, 'volume': 24381687, 'rate': 0.022928736281118096, 'vol_chg': 0.5827658848097511, 'relation': (True, False), 'RSI': 83.33067477860502, 'price': {'opening': 26.74, 'closing': 27.36, 'highest': 27.77, 'lowest': 26.52, 'avg': 27.0975}, 'KDJ': {'RSV': 100.0, 'K': 94.03313450307691, 'D': 84.80305110329009, 'J': 112.49330130265056}}
2017/02/23 {'chg': -0.014619883040935621, 'volume': 19372304, 'rate': -0.011421732927565636, 'vol_chg': -0.20545678401990805, 'relation': (False, False), 'RSI': 77.68090690619164, 'price': {'opening': 27.35, 'closing': 26.96, 'highest': 27.39, 'lowest': 26.77, 'avg': 27.1175}, 'KDJ': {'RSV': 85.55956678700366, 'K': 91.20861193105249, 'D': 86.93823804587754, 'J': 99.7493597014024}}
2017/02/24 {'chg': -0.004821958456973388, 'volume': 16479161, 'rate': -0.005461588479647385, 'vol_chg': -0.14934429069459162, 'relation': (False, False), 'RSI': 69.40782663946901, 'price': {'opening': 26.96, 'closing': 26.83, 'highest': 27.05, 'lowest': 26.42, 'avg': 26.815}, 'KDJ': {'RSV': 80.86642599277974, 'K': 87.7612166182949, 'D': 87.21256423668332, 'J': 88.85852138151805}}
2017/02/27 {'chg': -0.0439806187103988, 'volume': 45045063, 'rate': -0.03587863842319484, 'vol_chg': 1.7334560903919805, 'relation': (False, True), 'RSI': 53.932888057059984, 'price': {'opening': 27.2, 'closing': 25.65, 'highest': 27.4, 'lowest': 25.62, 'avg': 26.4675}, 'KDJ': {'RSV': 38.267148014440394, 'K': 71.26319375034339, 'D': 81.89610740790334, 'J': 49.99736643522348}}
2017/02/28 {'chg': 0.022222222222222233, 'volume': 24754029, 'rate': 0.017958022071062254, 'vol_chg': -0.450460775246335, 'relation': (False, False), 'RSI': 64.01343082631541, 'price': {'opening': 25.82, 'closing': 26.22, 'highest': 26.55, 'lowest': 25.82, 'avg': 26.1025}, 'KDJ': {'RSV': 58.84476534296026, 'K': 67.12371761454901, 'D': 76.97197747678523, 'J': 47.42719789007657}}
2017/03/01 {'chg': 0.0003813882532418598, 'volume': 15774780, 'rate': -0.0013242918072221322, 'vol_chg': -0.36273888989949876, 'relation': (False, False), 'RSI': 66.71906576366455, 'price': {'opening': 26.03, 'closing': 26.23, 'highest': 26.48, 'lowest': 25.99, 'avg': 26.1825}, 'KDJ': {'RSV': 33.91812865497085, 'K': 56.05518796135629, 'D': 69.99971430497558, 'J': 28.166135274117693}}
2017/03/02 {'chg': 0.006099885627144496, 'volume': 24180782, 'rate': 0.01164334582365247, 'vol_chg': 0.5328760210918948, 'relation': (True, False), 'RSI': 51.709165408981875, 'price': {'opening': 26.25, 'closing': 26.39, 'highest': 27.04, 'lowest': 26.2, 'avg': 26.47}, 'KDJ': {'RSV': 43.274853801169684, 'K': 51.795076574627416, 'D': 63.931501728192856, 'J': 27.522226267496535}}
2017/03/03 {'chg': 0.0007578628268283279, 'volume': 18849441, 'rate': 0.00459564296287231, 'vol_chg': -0.22047843613990648, 'relation': (False, False), 'RSI': 53.83531752811909, 'price': {'opening': 26.17, 'closing': 26.41, 'highest': 26.45, 'lowest': 25.92, 'avg': 26.2375}, 'KDJ': {'RSV': 44.444444444444514, 'K': 49.344865864566444, 'D': 59.069289773650716, 'J': 29.896018046397913}}
2017/03/06 {'chg': 0.01893222264293828, 'volume': 24372187, 'rate': 0.013815182461546305, 'vol_chg': 0.29299256142397007, 'relation': (True, False), 'RSI': 56.21694196559349, 'price': {'opening': 26.54, 'closing': 26.91, 'highest': 27.25, 'lowest': 26.5, 'avg': 26.799999999999997}, 'KDJ': {'RSV': 73.68421052631584, 'K': 57.45798075181624, 'D': 58.53218676637255, 'J': 55.3095687227036}}
2017/03/07 {'chg': 0.016722408026755828, 'volume': 25099746, 'rate': 0.013950677928501841, 'vol_chg': 0.02985201943510445, 'relation': (True, False), 'RSI': 58.823457602266956, 'price': {'opening': 26.8, 'closing': 27.36, 'highest': 27.64, 'lowest': 26.72, 'avg': 27.13}, 'KDJ': {'RSV': 100.0, 'K': 71.63865383454416, 'D': 62.90100912242974, 'J': 89.11394325877299}}
2017/03/08 {'chg': -0.0036549707602338403, 'volume': 14835976, 'rate': -0.003121945741338843, 'vol_chg': -0.4089192775098202, 'relation': (False, False), 'RSI': 49.25811687110157, 'price': {'opening': 27.57, 'closing': 27.26, 'highest': 27.7, 'lowest': 27.1, 'avg': 27.407500000000002}, 'KDJ': {'RSV': 94.15204678362585, 'K': 79.14311815090471, 'D': 68.31504546525473, 'J': 100.79926352220468}}
2017/03/09 {'chg': -0.028246515040352277, 'volume': 32549650, 'rate': -0.020357744760706314, 'vol_chg': 1.1939675556228995, 'relation': (False, True), 'RSI': 44.65503094587918, 'price': {'opening': 27.6, 'closing': 26.49, 'highest': 27.6, 'lowest': 26.38, 'avg': 27.0175}, 'KDJ': {'RSV': 49.12280701754383, 'K': 69.13634777311775, 'D': 68.58881290120907, 'J': 70.23141751693512}}
2017/03/10 {'chg': 0.005662514156285471, 'volume': 18932421, 'rate': 0.006941774201633465, 'vol_chg': -0.4183525475696359, 'relation': (False, False), 'RSI': 48.26006423405186, 'price': {'opening': 26.29, 'closing': 26.64, 'highest': 26.86, 'lowest': 26.27, 'avg': 26.515}, 'KDJ': {'RSV': 57.89473684210535, 'K': 65.38914412944695, 'D': 67.52225664395502, 'J': 61.122919100430806}}
2017/03/13 {'chg': 0.004129129129129108, 'volume': 20667831, 'rate': -0.003972851158074854, 'vol_chg': 0.09166339582243602, 'relation': (True, False), 'RSI': 70.13224508046902, 'price': {'opening': 26.43, 'closing': 26.75, 'highest': 27.08, 'lowest': 26.43, 'avg': 26.6725}, 'KDJ': {'RSV': 46.49122807017552, 'K': 59.08983877635647, 'D': 64.71145068808883, 'J': 47.84661495289174}}
2017/03/14 {'chg': 0.011214953271028064, 'volume': 22602012, 'rate': 0.010468718244575067, 'vol_chg': 0.09358413081662996, 'relation': (True, False), 'RSI': 66.70055339308851, 'price': {'opening': 26.8, 'closing': 27.05, 'highest': 27.14, 'lowest': 26.78, 'avg': 26.9425}, 'KDJ': {'RSV': 72.56637168141602, 'K': 63.582016411376316, 'D': 64.33497259585133, 'J': 62.076104042426294}}
2017/03/15 {'chg': 0.005175600739371555, 'volume': 22213606, 'rate': 0.004322760709139559, 'vol_chg': -0.01718457631117088, 'relation': (False, False), 'RSI': 68.28754019138702, 'price': {'opening': 27.2, 'closing': 27.19, 'highest': 27.53, 'lowest': 27.06, 'avg': 27.245}, 'KDJ': {'RSV': 82.47422680412389, 'K': 69.8794198756255, 'D': 66.18312168910938, 'J': 77.27201624865774}}
2017/03/16 {'chg': -0.00036778227289450396, 'volume': 22034324, 'rate': -0.009322602590330463, 'vol_chg': -0.008070819298766711, 'relation': (False, False), 'RSI': 65.9836375592076, 'price': {'opening': 27.15, 'closing': 27.18, 'highest': 27.34, 'lowest': 26.87, 'avg': 27.134999999999998}, 'KDJ': {'RSV': 81.05263157894738, 'K': 73.6038237767328, 'D': 68.65668905165052, 'J': 83.49809322689737}}
2017/03/17 {'chg': -0.00625459896983069, 'volume': 21093192, 'rate': 0.003979481392953262, 'vol_chg': -0.042712088648601154, 'relation': (False, False), 'RSI': 61.614587224684065, 'price': {'opening': 27.25, 'closing': 27.01, 'highest': 27.55, 'lowest': 26.98, 'avg': 27.1975}, 'KDJ': {'RSV': 59.77011494252903, 'K': 68.99258749866488, 'D': 68.7686552006553, 'J': 69.44045209468402}}
2017/03/20 {'chg': -0.01147723065531293, 'volume': 24580344, 'rate': -0.01584803581025191, 'vol_chg': 0.1653212088526004, 'relation': (False, True), 'RSI': 46.1808090648454, 'price': {'opening': 26.93, 'closing': 26.7, 'highest': 27.01, 'lowest': 26.23, 'avg': 26.7175}, 'KDJ': {'RSV': 24.13793103448283, 'K': 54.04103534393752, 'D': 63.859448581749376, 'J': 34.404208868313816}}
2017/03/21 {'chg': 0.008239700374531925, 'volume': 13524981, 'rate': 0.0047217352498249415, 'vol_chg': -0.449764372703653, 'relation': (False, False), 'RSI': 40.77313002210519, 'price': {'opening': 26.72, 'closing': 26.92, 'highest': 26.93, 'lowest': 26.48, 'avg': 26.7625}, 'KDJ': {'RSV': 55.84415584415604, 'K': 54.64207551067703, 'D': 60.78699089139192, 'J': 42.352244749247234}}
2017/03/22 {'chg': -0.01671619613670144, 'volume': 18132507, 'rate': -0.011385945947751466, 'vol_chg': 0.34066783531895534, 'relation': (False, True), 'RSI': 35.31022498526459, 'price': {'opening': 26.7, 'closing': 26.47, 'highest': 26.88, 'lowest': 26.23, 'avg': 26.57}, 'KDJ': {'RSV': 0.0, 'K': 36.42805034045135, 'D': 52.667344041078394, 'J': 3.949462939197261}}
2017/03/23 {'chg': -0.005289006422364963, 'volume': 21865441, 'rate': -0.006355056460154958, 'vol_chg': 0.2058697123348691, 'relation': (False, True), 'RSI': 46.18732892909602, 'price': {'opening': 26.45, 'closing': 26.33, 'highest': 26.71, 'lowest': 26.15, 'avg': 26.41}, 'KDJ': {'RSV': 0.0, 'K': 24.285366893634233, 'D': 43.20668499193034, 'J': -13.557269302957977}}
2017/03/24 {'chg': 0.04595518420053175, 'volume': 31757488, 'rate': 0.03913246395867578, 'vol_chg': 0.4524055563297351, 'relation': (True, False), 'RSI': 65.07138977883265, 'price': {'opening': 26.25, 'closing': 27.54, 'highest': 27.6, 'lowest': 26.25, 'avg': 26.909999999999997}, 'KDJ': {'RSV': 100.0, 'K': 49.523577929089484, 'D': 45.312315970983384, 'J': 57.9461018453017}}
2017/03/27 {'chg': -0.014161220043573005, 'volume': 27051680, 'rate': -0.013308380013341009, 'vol_chg': -0.1481794781753519, 'relation': (False, False), 'RSI': 56.53552724745436, 'price': {'opening': 27.54, 'closing': 27.15, 'highest': 27.87, 'lowest': 26.99, 'avg': 27.387499999999996}, 'KDJ': {'RSV': 67.76859504132229, 'K': 55.60525029983374, 'D': 48.743294080600165, 'J': 69.32916273830088}}
2017/03/28 {'chg': 0.0011049723756906497, 'volume': 15588046, 'rate': 0.0056889875381876285, 'vol_chg': -0.42376791385969376, 'relation': (False, False), 'RSI': 52.705831635483136, 'price': {'opening': 27.14, 'closing': 27.18, 'highest': 27.45, 'lowest': 26.9, 'avg': 27.167500000000004}, 'KDJ': {'RSV': 70.2479338842976, 'K': 60.486144827988355, 'D': 52.657577663062895, 'J': 76.14327915783926}}
2017/03/29 {'chg': -0.02465047829286233, 'volume': 23613262, 'rate': -0.020812698156818348, 'vol_chg': 0.5148314291605247, 'relation': (False, True), 'RSI': 41.20202107694485, 'price': {'opening': 27.19, 'closing': 26.51, 'highest': 27.3, 'lowest': 26.38, 'avg': 26.845000000000002}, 'KDJ': {'RSV': 14.8760330578515, 'K': 45.28277423794273, 'D': 50.1993098546895, 'J': 35.44970300444919}}
2017/03/30 {'chg': 0.0030177291588079323, 'volume': 16638919, 'rate': 0.013251809521591884, 'vol_chg': -0.29535703284027426, 'relation': (False, False), 'RSI': 42.60915873635123, 'price': {'opening': 26.58, 'closing': 26.59, 'highest': 26.99, 'lowest': 26.08, 'avg': 26.56}, 'KDJ': {'RSV': 21.48760330578524, 'K': 37.351050593890236, 'D': 45.91655676775641, 'J': 20.220038246157884}}
2017/03/31 {'chg': 0.019556224144415178, 'volume': 15606473, 'rate': 0.015505234000813196, 'vol_chg': -0.06205006467066761, 'relation': (False, False), 'RSI': 51.857812871410324, 'price': {'opening': 26.68, 'closing': 27.11, 'highest': 27.15, 'lowest': 26.4, 'avg': 26.834999999999997}, 'KDJ': {'RSV': 64.46280991735541, 'K': 46.38830370171196, 'D': 46.073805745741595, 'J': 47.01729961365271}}
2017/04/05 {'chg': 0.030984876429361853, 'volume': 30945704, 'rate': 0.015207335870069925, 'vol_chg': 0.9828762078401699, 'relation': (True, False), 'RSI': 64.1569528278529, 'price': {'opening': 27.13, 'closing': 27.95, 'highest': 28.14, 'lowest': 27.12, 'avg': 27.585}, 'KDJ': {'RSV': 100.00000000000001, 'K': 64.25886913447465, 'D': 52.135493541985944, 'J': 88.50562031945206}}
2017/04/06 {'chg': 0.006440071556350616, 'volume': 14885142, 'rate': 0.0029221064316436326, 'vol_chg': -0.5189916506665998, 'relation': (False, False), 'RSI': 63.77271567383378, 'price': {'opening': 27.95, 'closing': 28.13, 'highest': 28.24, 'lowest': 27.65, 'avg': 27.9925}, 'KDJ': {'RSV': 99.99999999999999, 'K': 76.17257942298309, 'D': 60.14785550231832, 'J': 108.22202726431263}}
2017/04/07 {'chg': 0.0252399573409172, 'volume': 25561481, 'rate': 0.023427672276674208, 'vol_chg': 0.7172480450639974, 'relation': (True, False), 'RSI': 74.99956078865569, 'price': {'opening': 28.1, 'closing': 28.84, 'highest': 29.25, 'lowest': 28.06, 'avg': 28.5625}, 'KDJ': {'RSV': 100.0, 'K': 84.11505294865539, 'D': 68.136921317764, 'J': 116.07131621043817}}
2017/04/10 {'chg': 0.0020804438280165993, 'volume': 24997461, 'rate': 0.007623904024524573, 'vol_chg': -0.022065231666349848, 'relation': (False, False), 'RSI': 77.59025407203605, 'price': {'opening': 28.92, 'closing': 28.9, 'highest': 29.75, 'lowest': 28.84, 'avg': 29.1025}, 'KDJ': {'RSV': 100.0, 'K': 89.41003529910358, 'D': 75.22795931154386, 'J': 117.77418727422304}}
2017/04/11 {'chg': 0.003114186851211068, 'volume': 23696149, 'rate': -0.0032821133755289024, 'vol_chg': -0.052057766986815183, 'relation': (False, False), 'RSI': 70.22504741833755, 'price': {'opening': 28.85, 'closing': 28.99, 'highest': 29.26, 'lowest': 28.2, 'avg': 28.825}, 'KDJ': {'RSV': 100.0, 'K': 92.94002353273572, 'D': 81.1319807186078, 'J': 116.55610916099155}}
2017/04/12 {'chg': -0.011038289065194783, 'volume': 19585995, 'rate': -0.006134458891360806, 'vol_chg': -0.17345240359520023, 'relation': (False, False), 'RSI': 71.94879773256457, 'price': {'opening': 29.0, 'closing': 28.67, 'highest': 29.37, 'lowest': 28.42, 'avg': 28.865000000000002}, 'KDJ': {'RSV': 87.0967741935485, 'K': 90.99227375300664, 'D': 84.41874506340741, 'J': 104.13933113220509}}
2017/04/13 {'chg': 0.021625392396232904, 'volume': 23407513, 'rate': 0.020879157369779907, 'vol_chg': 0.195114825670077, 'relation': (True, False), 'RSI': 75.84478156891022, 'price': {'opening': 28.56, 'closing': 29.29, 'highest': 29.53, 'lowest': 28.56, 'avg': 28.985}, 'KDJ': {'RSV': 100.0, 'K': 93.9948491686711, 'D': 87.61077976516196, 'J': 106.76298797568938}}
2017/04/14 {'chg': 0.008193922840559986, 'volume': 20304085, 'rate': 0.01789497818444894, 'vol_chg': -0.13258256013784975, 'relation': (False, False), 'RSI': 91.592507334965, 'price': {'opening': 29.48, 'closing': 29.53, 'highest': 29.79, 'lowest': 28.91, 'avg': 29.4275}, 'KDJ': {'RSV': 100.0, 'K': 95.9965661124474, 'D': 90.40604188092377, 'J': 107.17761457549466}}
2017/04/17 {'chg': -0.051134439552997006, 'volume': 58292530, 'rate': -0.043245669273351044, 'vol_chg': 1.8709754711921271, 'relation': (False, True), 'RSI': 65.3455829511352, 'price': {'opening': 28.98, 'closing': 28.02, 'highest': 29.29, 'lowest': 27.93, 'avg': 28.554999999999996}, 'KDJ': {'RSV': 37.60330578512394, 'K': 76.53214600333958, 'D': 85.78140992172902, 'J': 58.0336181665607}}
2017/04/18 {'chg': 0.0703069236259814, 'volume': 55701845, 'rate': 0.07872871892452236, 'vol_chg': -0.04444282998181757, 'relation': (False, False), 'RSI': 72.98699475522477, 'price': {'opening': 28.05, 'closing': 29.99, 'highest': 30.38, 'lowest': 27.98, 'avg': 29.099999999999998}, 'KDJ': {'RSV': 100.0, 'K': 84.35476400222637, 'D': 85.3058612818948, 'J': 82.45256944288951}}
2017/04/19 {'chg': 0.008669556518839666, 'volume': 33374795, 'rate': 0.017304561824938627, 'vol_chg': -0.4008314266789547, 'relation': (False, False), 'RSI': 70.08671270887862, 'price': {'opening': 29.99, 'closing': 30.25, 'highest': 30.35, 'lowest': 29.6, 'avg': 30.0475}, 'KDJ': {'RSV': 100.0, 'K': 89.56984266815091, 'D': 86.72718841064685, 'J': 95.25515118315906}}
2017/04/20 {'chg': 0.03603305785123966, 'volume': 46584859, 'rate': 0.03560663783612367, 'vol_chg': 0.3958095922386939, 'relation': (True, False), 'RSI': 73.81497155554663, 'price': {'opening': 30.01, 'closing': 31.34, 'highest': 31.88, 'lowest': 29.86, 'avg': 30.7725}, 'KDJ': {'RSV': 99.99999999999999, 'K': 93.04656177876727, 'D': 88.83364620002033, 'J': 101.47239293626114}}
2017/04/21 {'chg': -0.02137843012125074, 'volume': 25553382, 'rate': -0.021698245132587737, 'vol_chg': -0.45146593660399403, 'relation': (False, False), 'RSI': 64.22935392687523, 'price': {'opening': 31.23, 'closing': 30.67, 'highest': 31.57, 'lowest': 30.46, 'avg': 30.982499999999998}, 'KDJ': {'RSV': 79.8192771084338, 'K': 88.6374668886561, 'D': 88.76825309623226, 'J': 88.37589447350382}}
2017/04/24 {'chg': -0.0029344636452560617, 'volume': 26225165, 'rate': 0.011670421872466872, 'vol_chg': 0.026289396839917316, 'relation': (False, True), 'RSI': 63.107914589487336, 'price': {'opening': 30.47, 'closing': 30.58, 'highest': 31.08, 'lowest': 29.68, 'avg': 30.452499999999997}, 'KDJ': {'RSV': 77.10843373493972, 'K': 84.7944558374173, 'D': 87.4436540099606, 'J': 79.49605949233072}}
2017/04/25 {'chg': -0.015369522563767132, 'volume': 33805784, 'rate': -0.017075202624231123, 'vol_chg': 0.28905896302273026, 'relation': (False, True), 'RSI': 58.710274805259374, 'price': {'opening': 30.63, 'closing': 30.11, 'highest': 30.77, 'lowest': 29.68, 'avg': 30.2975}, 'KDJ': {'RSV': 62.951807228915655, 'K': 77.51357296791674, 'D': 84.13362699594597, 'J': 64.2734649118583}}
2017/04/26 {'chg': -0.03420790435071409, 'volume': 52013253, 'rate': -0.03634000442629408, 'vol_chg': 0.5385903489178064, 'relation': (False, True), 'RSI': 53.6694140842591, 'price': {'opening': 30.11, 'closing': 29.08, 'highest': 30.48, 'lowest': 29.04, 'avg': 29.6775}, 'KDJ': {'RSV': 31.927710843373454, 'K': 62.31828559306898, 'D': 76.86184652832031, 'J': 33.23116372256629}}
2017/04/27 {'chg': -0.031636863823933915, 'volume': 63869733, 'rate': -0.035474643959977896, 'vol_chg': 0.22795113391581182, 'relation': (False, True), 'RSI': 44.022447774450654, 'price': {'opening': 28.7, 'closing': 28.16, 'highest': 28.75, 'lowest': 27.33, 'avg': 28.235}, 'KDJ': {'RSV': 4.216867469879535, 'K': 42.9511462186725, 'D': 65.5582797584377, 'J': -2.2631208608579243}}
2017/04/28 {'chg': -0.010653409090909116, 'volume': 32551504, 'rate': -0.011506249121141112, 'vol_chg': -0.4903453878537429, 'relation': (False, False), 'RSI': 40.73663781004662, 'price': {'opening': 27.7, 'closing': 27.86, 'highest': 28.1, 'lowest': 27.43, 'avg': 27.772499999999997}, 'KDJ': {'RSV': 0.0, 'K': 28.634097479115, 'D': 53.25021899866346, 'J': -20.59814555998193}}
2017/05/02 {'chg': 0.015075376884422172, 'volume': 29846761, 'rate': 0.018806552016687156, 'vol_chg': -0.08309118374376803, 'relation': (False, False), 'RSI': 52.82303465285907, 'price': {'opening': 27.91, 'closing': 28.28, 'highest': 28.3, 'lowest': 27.14, 'avg': 27.9075}, 'KDJ': {'RSV': 12.068965517241427, 'K': 23.112386825157138, 'D': 43.20427494082802, 'J': -17.071389406184622}}
2017/05/03 {'chg': -0.00035360678925040886, 'volume': 24341790, 'rate': 0.002524728312782578, 'vol_chg': -0.18444115259273863, 'relation': (False, False), 'RSI': 33.904627183524305, 'price': {'opening': 28.15, 'closing': 28.27, 'highest': 28.58, 'lowest': 28.05, 'avg': 28.2625}, 'KDJ': {'RSV': 11.781609195402302, 'K': 19.33546094857219, 'D': 35.248003610076076, 'J': -12.489624374435579}}
2017/05/04 {'chg': -0.014856738592147088, 'volume': 16473056, 'rate': -0.0121916134976721, 'vol_chg': -0.3232602861170029, 'relation': (False, False), 'RSI': 28.004717877041085, 'price': {'opening': 28.2, 'closing': 27.85, 'highest': 28.24, 'lowest': 27.61, 'avg': 27.975}, 'KDJ': {'RSV': 0.0, 'K': 12.890307299048127, 'D': 27.79543817306676, 'J': -16.919954448989138}}
2017/05/05 {'chg': -0.04129263913824065, 'volume': 36305635, 'rate': -0.03297744884347868, 'vol_chg': 1.2039404831744638, 'relation': (False, True), 'RSI': 8.029112051902342, 'price': {'opening': 27.45, 'closing': 26.7, 'highest': 27.79, 'lowest': 26.68, 'avg': 27.154999999999998}, 'KDJ': {'RSV': 0.0, 'K': 8.593538199365417, 'D': 21.394804848499646, 'J': -17.008995098903043}}
2017/05/08 {'chg': 0.009363295880149813, 'volume': 21135967, 'rate': 0.017785091178690773, 'vol_chg': -0.41783232823224276, 'relation': (False, False), 'RSI': 13.905850378724965, 'price': {'opening': 26.55, 'closing': 26.95, 'highest': 27.46, 'lowest': 26.43, 'avg': 26.8475}, 'KDJ': {'RSV': 6.443298969072167, 'K': 7.876791789267666, 'D': 16.88880049542232, 'J': -10.147225623041642}}
